business_id,cool,date,full_address,funny,id,latitude,longitude,name,neighborhoods,open,review_count,stars,state,text,type,useful,user_id
e8FMAuTswDueAlLsNyLhcA,1,2012-08-27T07:00:00Z,"4020 N Scottsdale Rd Scottsdale, AZ 85251",0,dLheU5beqzcsY9sCcxfxvA,33.4942436218,-111.926445007,Daily Dose,[],True,291,4,LA,"Good, but the salad was not as good as remembered.  Still think its a great spot in scootsdale!",business,0,vU1bHO3IjqLnf3_9Igeluw
GRFunGSUZxXqNCZJrN8Oow,0,2012-04-27T07:00:00Z,"310 S Mill Ave Ste A101 Tempe, AZ 85281",0,yQKRFqQZrR7l4ti6YiGHOw,33.427280426,-111.940093994,NCounter,[],True,135,4,LA,"Coworker and I met for lunch this afternoon.  Restaurant was understandably busy and there was a delay in the delivery of our food.When my pear omelet with potatoes arrived, it brought mixed reactions. The omelet itself was served hot, and loaded with bacon and cheese.  The potatoes served alongside were STILL FROZEN in the middle.   We were unable to catch the attention of the hectic servers to get this corrected. When I brought my plate to the bartender, he poked the potatoes with his fingers, and then asked me if it would be OK if he kept the same omelet, but ""throw some fresh potatoes"" on the plate.  The server said that, if the kitchen had to remake the omelet, there could be a long delay. I could only respond with a shrug. He left and went to the kitchen with my plate. Several other people touched and poked the plate and potatoes before replacing them.  He then brought the plate back to me at the bar, and not my table. End result - good omelet, mediocre potatoes, below-poor service and follow-up.",business,1,k8QnA7UNbe5DBCmYqxYs8Q
1NZLxU5WvB5roPFzneAlLw,10,2008-11-02T07:00:00Z,"2814 N 16th St Phoenix, AZ 85006",9,llMrv3u6jOOz2E9T7214mA,33.4787940979,-112.047805786,Barrio Café,[],True,398,4,LA,"I've been to Barrio twice now.  Simply put, I do not believe that it is worth the prices that they charge. The first time I went there was with the pseudo boyfriend and he adored his meal, and so I embraced it and loved it.  The second time was last night for Dottsy's birthday dinner.  Dottsy and I ordered up the guacamole that everyone raves about.  We were unimpressed, as we had huge chunks of avocado in there and have both made our own guacamole and didn't see what the big fuss was about.  I've had the enchiladas suizas and enchiladas de hongas and although they weren't bad- they were not amazing.  Not worth the 16 bucks, at all.  Don't get me wrong, I wouldn't complain about the cost if it tasted like it was worth it, but not so much.Because it was Dottsy's birthday, they brought her a complimentary flan which we both agreed was pretty tasty flan.  So, if you are a flan person, this may be a place to check out.  I am not a flan person- too jiggly (which makes me think of what fat looks like on a person's body which stops me from eating it).The two things that make this place worth going for are the margaritas and the service.  The margaritas are 50% tequila and fabulous- I usually just stick to the house margarita and am satisfied.  The people that work at Barrio are friendly and cool.  I imagine that they all enjoy working there.I don't really ever need to go back to Barrio, unless I'm craving a serious margarita served up by a cute hipster.  I'd go for a drink or two and then go elsewhere for dinner.",business,9,0lxf4v5NuJ1U6Bk7SGAJ5w
AkOruz5CrCxUmXe1p_WoRg,0,2012-09-24T07:00:00Z,"914 E Camelback Rd Phoenix, AZ 85014",0,1n6AhAJ6n92x_vesTaWZyA,33.5093383789,-112.060813904,CherryBlossom Noodle Cafe,[],True,309,4,LA,"Now THIS is ramen! I even ordered it for take out and could tell with my first slurp that it was everything I'd been looking for. Complex broth, yummy noodles, all the right toppings...the only thing I would have changed is the pork, which was tough and chewy and not melt-in-your mouth delicious. I'd definitely try again while dining in to see if the quality I'd the pork improved. The rest of the ramen was so tasty it didn't matter! Also, for take out the service was super quick and friendly. The prices are great, too! I got the ramen lunch special which came with a California roll that was incredibly tasty and fresh, and it came out to under ten bucks for a lot of food!",business,1,MOpFJnB5HyXdXW1sMwz7Bg
GjY3YczfF_wT7-euVoSbWQ,0,2011-10-23T07:00:00Z,"4252 S 48th Street Phoenix, AZ 85040",1,8j0rATm6prGd__VoJMMcfw,33.408039093,-111.978637695,Circle K,[],True,3,3,LA,"Beware the latte. Otherwise this is a typical Circle K. Come to think of it, the latte is probably typical of Circle K as well.",business,0,ng3hl9D1EzsmSDHnXXfGBg
JoqrcQuzD3yEvs9KvN82ag,0,2012-09-08T07:00:00Z,"2056 S Ellsworth Rd Mesa, AZ 85209",0,2k57IbygwTWDvu4R1husvA,33.3774986267,-111.637001038,Wendy's Old Fashioned Hamburgers,[],True,6,1,LA,"food is ok, but service is very slow!",business,0,pQ6ij6cOBRB3yJGHbVZHUQ
L9UYbtAUOcfTgZFimehlXw,0,2012-01-31T08:00:00Z,"230 N Gilbert Rd Gilbert, AZ 85234",0,v2yXWRV4Lo4ig9lxd560Lg,33.3547019958,-111.789787292,Liberty Market,[],True,390,4,LA,"I adore all of Joe's restaurants. That being said, I think this one is my least favorite..(which means it's still better than most of the restaurants I've had the pleasure of dining at in the greater Phoenix area.) I got the chicken sandwich and it was okay. I think I could have found something on the menu that I would have enjoyed more, but for some reason I wanted to try it. I think I'll have to try the pizza next time, because it looked amazing. The service and atmosphere were great, as per all the Joe's establishments. I wasn't completely fond of standing in line for awhile to get a table and order my food. Sometimes I just want to sit down at a table and have the server come to me after a long day.That being said, I would love to try this place again...especially for breakfast!",business,1,CjL3FtpiDzhNXTQPw0-RBw
Lbue8gqRiBPEnA7g7H1qdw,0,2011-05-02T07:00:00Z,"21050 N Tatum Blvd Phoenix, AZ 85050",0,jOx0kjcxoXqkbB3F1dXTdA,33.6778526306,-111.97857666,Humble Pie,[],True,100,4,LA,"I've been meaning to try Humble Pie for a while, and as luck would have it this weekend I was in the right place at the right time and we decided to stop in. Rumors are true, everything is delicious. We shared the strawberry & gorgonzola salad, which was flavorful, light, and summery. Then we split the Schreiners Sicilian Sausage pizza. It was flavorful, spicy, and delicious. I will definitely be back to Humble Pie when I need a pizza fix.",business,2,Gy9nOzH_L8NGCjrQr-ntng
tpIU_ZvIfCfCp36IgghlHQ,7,2012-08-07T07:00:00Z,"1641 E Camelback Rd Phoenix, AZ 85016",6,Aele-C1tzSUc-1qsUvzHMw,33.5087547302,-112.045814514,Zoes Kitchen,[],True,81,3,LA,"Lets just set the record straight here. Zoe's serves Mediterranean just like Qdoba serves Mexican.When I say just like the Q, I mean the entire experience. Walking into the shop gives more of a cookie cutter national chain feel; which is probably because they are in fact a chain of restaurants. Zoe's food was average and unimpressive. I did like the hummus though. Their prices similar to independent and family operated Mediterranean around the valley; in some cases more. I would prefer to visit Cypress Grill, just up the street from this location, they're my favorite Medi in CenPho so far. The staff here was friendly, they took our order promptly and served the food within a few minutes. Don't get me wrong, the food was in no way ""bad"", per se. I just can't shake the feeling of ""I've had better"" when thinking about my experience.If you're looking to fill your belly with food just because it's time to eat, this might just be the place for you. If you're interested in a great Mediterranean meal, I implore you to please try something new. I likely won't be returning, we do live in the city of a million restaurants, go out and choose one! (but don't take me at my word on that just made up fact).Happy Yelping Phoenix, now where's my hummus?",business,12,cRyNICH0mhjxagvSyVr60Q
VVeogjZya58oiTxK7qUjAQ,3,2009-12-06T08:00:00Z,"623 E Adams St Phoenix, AZ 85004",1,DtgJ5aFeUSk7bNGY408WPA,33.4492340088,-112.065460205,Pizzeria Bianco,[],True,803,4,LA,"Great Pizza! Great food! Great service! Still, this place isn't perfect....BE PREPARED TO WAIT! Alright, most people seem to know this going in (we did too). However, when you arrive at 7:00pm, and they say you won't be seated until 11:30pm, that doesn't mean you can put your name in and show up at 11...which we almost found out the hard way: **At 10:00pm they will do one last head count. If you're not in the vicinity, soooorrrrry!** Luckily we were calling in every hour for updates (which they recommend, btw). At 9:40pm we called and got the news that we better be there for the last head count (information we probably could have used earlier), and had to hurry on back from our meanderings downtown. At 10:00pm we were deemed worthy to stay on the list and wait another 45 minutes or so.Service: the hostess knows she holds all the cards--sort of like the lady at the cash register for the Soup Nazi. However, a smile was all it took to get one back from her for me. Still, I can see how others might misconstrue her attitude as something less than cordial. Our server was great though! Very helpful and fun. He was as excited to serve us as we were to eat there. Good stuff!The pizza is indeed great! But after waiting 4 hours, I was expecting the heavens to part and birds to sing and the ground to shake. Nope. Just made-from-scratch, meticulously-thought-out, high-quality pizza. A light and airy, smoky crust, a decent sauce and fresh mozzarella formed the basis of the Sonny Boy and Wise Guy pizzas that we tried. The quality and tastiness of the toppings were also apparent. We were impressed. This was absolutely great pizza--one of the best we've ever had. ...I just don't know if I'll hurry back to Pizzeria Bianco to wait that long again.",business,6,UuwjD6MZf6Z6QlNphiXRjA
BINYfrtGp3A4w0d5E7kbYw,0,2012-04-22T07:00:00Z,"2430 S Gilbert Rd Chandler, AZ 85286",0,oIPCrYI-fRmOFaDcJGMoLg,33.2711524963,-111.789825439,Otaku,[],True,60,3,LA,Very delicious and friendly! They do happy hour every day which is so great! The sushi is always very delicious and the same with their entrees. I love how close this is to my house. We visit this place quite frequently!,business,0,mVPISwK-W6gmlbR5oemOsQ
_yGo2ubkwQPXcKrdcURSNw,0,2010-07-26T07:00:00Z,"1101 N 44th Street Phoenix, AZ 85008",0,RGrPbp37oY4Ua1m8YBHPYQ,33.4602928162,-111.985656738,Phoenix Airport Marriott,[],True,19,3,LA,"Marriott's beds are always the most comfortable out of all the hotels I've stayed. I would not recommend Marriott Phoenix Airport for an extended (more than a week) stay, though. All in all, the hotel is nice, and the staff is probably the friendliest I have dealt with in a long time. There is no free WiFi, and you'd think that a chain like Marriott would provide it for free. There are no refrigerators or microwave ovens in the rooms, either.",business,0,hw9irUmYqNe5zSW1V1ybbw
nFo_63pTr-4ZhakuaRFOCA,2,2012-11-28T08:00:00Z,"15323 N Scottsdale Rd Ste 195 Scottsdale, AZ 85254",1,insSDnDwgRLAwMwjZrix2Q,33.6177787781,-111.925888062,SOL Mexican Cocina,[],True,97,3,LA,"Popped into Sol Mexican Cocina before a movie one night for Happy Hour.  We were seated quickly, which was great because there was only 15 minutes left for happy hour and we wanted to get our order in before it ended.  Our waitress was SOOO... nice!  She had a great personality and was attentive and informative, pretty much everything you would want in a waitress.We ordered everything off the happy hour menu, so I can't comment on the main menu, but the happy hour food was great!  The Hubs and I shared the pork tacos and chicken tacos - he loved the chicken and I loved the pork - go figure.  We shared guacamole, which was good, but needed a bit more seasoning.  By adding the salsa, which was served with it, it became quite good.  BTW, love the unique ""chips"" that are served here... some of our had a ton of seasoning and others had only a little - we liked the ones with just a little.  We also shared the empanadas (I think that's what they were), anyway they were really good.Overall, we had a great happy hour experience here.  It thoroughly redeemed my not so enthusiastic impression from the Yelp event here (just about the food, not the event).  I can't say enough great things about our waitress - can't remember her name, but she was awesome.  I am sure we will be back soon to try out their main menu.",business,1,f1-pIw_p0ifzu03TXjPRiw
ShUSw5yD7EFWBOiq_CuHMQ,2,2010-03-04T08:00:00Z,"7119 E Shea Blvd Scottsdale, AZ 85254",1,XYLQ-2MnnhKiwR3umVIVeA,33.5811538696,-111.927268982,RedSeven Computer Repair,[],False,36,5,LA,"Oh, YEAH!!! Coming to Scottsdale. I have used RedSeven in Tempe and Mesa and excited to know that they are coming to Scottsdale. I work on the roads throughout the valley and have a lot of customers in Scottsdale that I continue to brag to them about RedSeven's Super Quick Service. Getting the job done quick and right and guaranteed to be the fastest to get you back to work!!!! Oh, and they talk to you so you can understand, not computer talk. Can't wait for Scottsdale!!!!",business,1,dKMzuhnwGh3hGxP0QH7m6Q
ZtT1O60hjWaiGS8itVDQyg,4,2009-09-21T07:00:00Z,"1305 W Guadalupe Rd Ste E-3 Mesa, AZ 85202",2,T8u9ntOrAh-4kGZoK5IpkQ,33.3632240295,-111.861312866,Arizona Cheesecake Bakery,[],False,6,4,LA,"I've been hearing about these cheesecakes from my husband and his incessant twitter following and I was really excited to try some of the goods at the market this past Saturday.We finally woke up early enough on a Saturday morning to hit up Matt's and then peruse the market before it got too hot.  We made our way over to the cheesecake table and then debated between 10 or so flavors.  He had key lime and chocolate chip out to sample and I decided to try the key lime.  I was amazed at how natural it tasted.  There was nothing artificial about it, it just tasted exactly like it should.  These are very good, very simple cheesecakes.  I ultimately went with the peanut butter chocolate chip which is extremely tasty.  There are a bunch of different sizes to choose from, all at very fair prices.  YUMMY!",business,4,W_QXYA7A0IhMrvbckz7eVg
_-9pMxBWtG_x8l4rHWBasg,0,2012-09-18T07:00:00Z,"2502 E Camelback Rd Phoenix, AZ 85016",0,3NkpiDnSEX2-RN1vNw9sdQ,33.5102081299,-112.027206421,Black Chile Mexican Grill,[],False,98,3,LA,Had the signature Black Chile entree.  It was fabulous!,business,0,c10-vMDNqbRVYcM4nrhfpw
zmFc8M-hS4uuyY0hklIpoQ,2,2011-01-17T08:00:00Z,"128 E Roosevelt St Phoenix, AZ 85004",2,A2lCUSvDJfIa5kwUoFFk8A,33.4587936401,-112.071502686,Carly's Bistro,[],True,203,3,LA,"A definite favorite in the neighborhood.The happy hour menu is always interesting and good. In several visits I've never had anything that wasn't delicious, and the beers on special are uniformly impressive.",business,3,nDBly08j5URmrHQ2JCbyiw
hW0Ne_HTHEAgGF1rAdmR-g,2,2009-07-04T07:00:00Z,"3400 E Sky Harbor Blvd Phoenix, AZ 85034",2,ZSuen309_TLXd9UKZ3ISEw,33.4347496033,-112.006439209,Phoenix Sky Harbor International Airport,[],True,862,3,LA,A pain to get in and out of. I dread each trip I have to take to this place.,business,2,2FiNCj5rM3nF0qgaWf86Gg
90AXjqb4O-wrTHDKDoDUzg,0,2012-10-18T07:00:00Z,"1805 E Elliot Rd Ste 115 Tempe, AZ 85284",0,DTcud9LQcBwrC2OOZALS_A,33.3478279114,-111.910255432,Yupha's Thai Kitchen,[],True,165,4,LA,"Great quality. Their Pad Thai with chicken is the best I've ever had. Fresh, flavorful, and perfectly cooked. Their Yupha's Fried Rice is delicious with the pineapple compliments. Their Red Curry gets a 2 star rating for just being Red Curry (it's not as creamy, fresh, or flavorful as Thai Basil on University). It's a neighborhood gem and I'm lucky enough to live right around the corner from Yupha's Thai Kitchen!Also, it's clean, bright, and has an inviting ambiance. It's perfect for a sit in casual dining experience, and even nice for takeout. Staff is friendly and attentive. Come here. Seriously.",business,0,ZzaGa2nsW5bh71N3GOFO2w
Hdi7jkB7pHiM1nyPHcqSdw,1,2011-07-14T07:00:00Z,"7014 E Camelback Rd Scottsdale, AZ 85251",1,rIMJZ33kWr9gJqrFUBWQew,33.5025939941,-111.929679871,Scottsdale Fashion Square,[],True,228,4,LA,"Great shopping. Even better people watching! Here you can shop stores ranging from H&M and Pac Sun, to Prada, Gucci, and Louis Vuitton. It's a pretty upscale mall, so most shoppers dress to impress, while other people recognize the fact that it is still JUST a mall, so they don't. That being said, you'll never feel out of place, no matter what you show up wearing. I love the valet area the most... it's littered with tricked out Bentleys, Lambos, Ferraris, and Aston Martins! I mean, I drive a REALLY nice car, and I would still be ashamed to valet it there!My favorite store is probably Lush! I have a tendency to spend a lot of money in that store!! Sephora is a close second... I'm always on the lookout for my next favorite cologne!Fashion Square also boasts some pretty good dining as well! Modern Steak, albeit very pricey serves up a damn good slab of steak. On my next visit I'd like to try the Kobe beef hot dog!! Z Tejas, Kona Grill, and the Yard House all offer great happy hour and reverse happy hour deals on food and beverages!All in all, this mall is impeccably clean, very inviting, and fun to shop!",business,1,vuUddBhwlrVijAAFvK5UTg
6oRAC4uyJCsJl1X0WZpVSA,0,2012-03-22T07:00:00Z,"1513 E  Apache Blvd Tempe, AZ 85281",0,6Gb_wp8N0TFXcYDkuRyWOQ,33.4143447876,-111.913032532,Haji-Baba,[],True,265,4,LA,The best gyro you will have in Arizona...or maybe anywhere.Love the grocery selection.Everyone there is really nice.And you can buy a BUCKET of dates for like $6.,business,0,QUTW6GQnEAJSqrzoUJ0m7Q
-hQ8iZygzi0iiTFUkHgiEA,0,2012-06-25T07:00:00Z,"1628 E Southern Ave Ste 2 Tempe, AZ 85282",0,KWfhJo0PHpmIG9zE2Q05GA,33.3929977417,-111.912765503,Back East Bagels,[],True,45,3,LA,"Have the owners from here ever even had a bagel from back east? Certainly doesn't taste like it, and they charge double what they do back east too. No thanks. The search for a good bagel continues, for now I'll just keep having them shipped straight from NJ.",business,0,8QnZXXA_yJRd_eYWOzcYUQ
KoIRdcIfh3XWxiCeV1BDmA,1,2012-09-07T07:00:00Z,"7228 E 1st Ave Scottsdale, AZ 85251",0,t2QTyQKMagNguZBBlou2GQ,33.4942932129,-111.925315857,Cien Agaves Tacos & Tequila,[],True,175,3,LA,"Great white sangria and margaritas!!!  We went for dinner, but ended up ordering appetizers and a pitcher of white sangria. All I can say is the service was great but the drinks are amazing!!!  The tortilla chips  were fresh and homemade.  The ceviche was so tasteful!",business,1,I4GolEA9L0k2RfH4CauL0A
386VJataUtyocjP-RzFnNA,0,2011-05-11T07:00:00Z,"1960 W Keating Ave Ofc Mesa, AZ 85202",0,I3A0nhGZM99qCIgMzTqErQ,33.415184021,-111.831474304,Aventerra At Dobson Ranch,[],True,6,2,LA,Home sweet home love it ...only wish is more hot water for showers other than that it's a great place to live,business,1,LdxngKjcYJTbuf_Q4If3Gg
lPc3v2JEaCUdbOWM0kGSRA,0,2012-06-30T07:00:00Z,"16630 W Greenway Rd Ste 302 Surprise, AZ 85388",0,upkkNexw5PI21H6Y7F3d4g,33.6243171692,-112.416992188,Chace Salon,[],True,6,4,LA,"I've been going to Jess @ Chace Salon for almost 2 years now and she is nothing short of amazing!!  Cut, color, highlights....she is my super stylist. :) If you are looking for someone to give you a new look, or just revamp a style you're already in love with, ask for her.",business,0,dTTbYe3Kniw0KLpNUYinVA
SoMmHSD_g9xQv68GV22RZw,0,2011-05-17T07:00:00Z,"8320 W Mariners Way Peoria, AZ 85382",0,BElKVd2_Zn7A9cQP42gt5A,33.6290817261,-112.238105774,Fox and Hound,[],True,46,3,LA,"Good place to meet a group, watch a game or grab a quick bite. We found this place on St. Patrick's Day after a long, frustrating day of apartment searching. No wait, quick/good/friendly service, good food and lots of good beer. I like the segmented areas and because it is so big, even when there is a huge crowd, you never feel like you have lost your personal space. Have walked over many times since and will definitely continue to.",business,0,g-rWJxGx1EKqDORpkZXjJw
n25AWEdWRaNMdMI_uN_VOw,0,2012-01-17T08:00:00Z,"4450 E Washington Phoenix, AZ 85034",0,BnELCouVX59gBTQLYsZy8A,33.4483604431,-111.986686707,Aloft Phoenix-Airport,[],True,41,4,LA,"I've stayed at an Aloft before.  They are pretty much all the same.  My king room was clean, modern, and well maintained.  I went in the winter, but had it been summer, I probably would have taken advantage of the pool and outdoor lounge area.  Even the gym looked appealing, and that's saying a lot.  The major downfall (and I say major because the whole point of a hotel is to sleep) is that the bed pillows are so incredibly uncomfortable.  It is almost impossible to fall asleep.  Someone please get some decent pillows in there!",business,0,8PSUiFWz11tGdYy9xEFPZA
vA8T8QXh78iSXhxShLNgQA,3,2009-09-08T07:00:00Z,"1602 E Roosevelt St Phoenix, AZ 85006",4,YmWlIg7HWFu3fwPeh3Tnaw,33.459690094,-112.046211243,Tradiciones,[],True,57,3,LA,"BEST CARNE ASADA (GRILLED SLICED STEAK), HACIENDA-STYLE HOSPITALITY. A MEXICAN FOOD EXPERIENCE IN THE THEME-PARK STYLE.--colorful, tasteful, vibrant ambiance in the country-hacienda style; kudos to the designers with an eye for detail;--dining room draws natural light from the delightful patio windows to the vaulted ceilings above;--this place and the adjacent ranch market are a ""must-do"" for tourists (bring your out-of-towners here);--Don't miss the Parrilla (grilled platter); one ""portion"" serves two; choose three meats and voice your tortilla preference;--grilled vegetables include nopales (cactus), Mexican zucchini squash, jalapenos (consumed whole, took me to five hiccups before my stomach settled), and baby onion stalks (not the typical pile-o-fajita yellows);--both rice and beans served family style, and perfectly flavored. I could just sit and eat bowl after bowl of those beans;--juicy, perfectly cooked shrimp; ""asada"" goodness knows no bounds;--guacamole is plentiful (no melon-ball scoops of yesterday at $3/ea here!) and freshly made to order; NOW THAT'S what I'm TALKing about !!!--table salsa is spicy with lots of freshly chopped chilis and pureed onions; really good burn;--try the horchata (rice milk and cinnamon sugary goodness) or any of the featured Aguas Frescas.--no fuss over separate checks (and that was for our table of 10!)--pork was a bit dry; is ""gamey"" possible in pork?--server forgot our desserts and we gave up after 20 minutes (shucks! they were sitting right there on the pass!); the manager refunded us promptly and then packaged them to-go.After so many recent disappointments on rock-hard rubbery shrimp, I _finally_ found a place that grills properly, excellent marinade, and with the freshest ingredients. If you get the impression that you are amidst a food operation staffed by thousands, you are correct: several hundred are working in the kitchens next door making tortillas, cheese, asada, aguas and more!If you don't have a filthy-rich Mexican relative with a hacienda (Mexican mansion) across the border, this may be the closest you'll get without an invitation. The mostly-abandoned courtyard is centered with a gigantic fountain, lined with what could be booths for a seasonal market, bodas, or other festival. In the corner a lush garden with a somewhat secret door leading to la sala, the grand room.Don't miss the Ranch Market next door; you won't see retail food sold in this quantity anywhere else in town. Take your camera.",business,3,hDlSSyDreM9xY4yQWPm54w
yRga-WpyfZRz8Es4OpyMhA,1,2011-04-24T07:00:00Z,"2077 East Camelback Road Phoenix, AZ 85016",1,dMjfTRryNVk2_8JRgRH4eA,33.5090637207,-112.035919189,LA Fitness,[],True,65,2,LA,"They have plenty of equipment so there should never be a wait for anything. They offer great classes, although they tend to get too full sometimes. It would be nice if there was a restroom up front so you don't have to walk through the entire shower/locker room if all you need to do is pee!",business,1,XK3jzcg2pibsHm6nlCn08w
H91jZ9BiQZZ4_7OlEd6eQg,0,2012-03-03T08:00:00Z,"1817 E Guadalupe Rd Ste 102 Tempe, AZ 85283",0,9KEu3HIsAuFr5F8lNFnLkg,33.3637695312,-111.910392761,The Habit Burger Grill,[],True,82,3,LA,Omg! So good! So fresh! Great burger joint. Ordered the tri-tip steak sandwich with grilled onions. The steak was tender and perfectly pink. Husband ordered the Original with fries. The burger was juicy and a good size. The fries were perfectly seasoned and fresh. We split a drink. Total bill was a bit over $14. Not a bad dinner price. Place was empty when we got here at 9:00 on a Saturday night but quickly filled up. Great service and great food. We will make The Habit a habit!,business,0,JkHm-xBNa8KKNvWH5TKk4Q
cqIHyZ3Q0D4vBi-vb4mi-g,0,2012-01-21T08:00:00Z,"1502 Grand Ave Phoenix, AZ 85007",0,08RHBfJ0zyko1-J_GxlokA,33.4590682983,-112.091499329,Bikini Lounge,[],True,124,4,LA,"i love this place. very rarely do i get to go out and tie one on. when i do, this is were i want to be at some point in the night. where else can i go and request the cramps? i...love...this...place, it makes me happy. i suppose i should go on and on about what it's like, but i won't. go and experience it for yourself.",business,0,A7p8fnVMFQ5GuMY2Szb81g
W1JyjDzetDVPpnXdpr-l7w,0,2012-05-01T07:00:00Z,"747 N Val Vista Dr # 110 Gilbert, AZ 85233",0,EO9HN49LdsxzAIKc-deVEQ,33.3517990112,-111.803596497,Rio Rico,[],True,20,4,LA,"Hands down a great lil joint! Gotta get the guac, staff is awesome, way cozy and great food!",business,1,FW5o1j_WytQAT6vGgs7tvg
-AAig9FG0s8gYE4f8GfowQ,2,2006-01-11T08:00:00Z,"4404 N Central Ave Phoenix, AZ 85012",0,EuHMyw814oxWS_NExJmp4Q,33.5006523132,-112.07396698,Pane Bianco,[],True,278,4,LA,"Maestro Chris Bianco whips up addictive sandwiches at his laboratory on Central Avenue. Ingredients are local and super-fantastic. Check out what today's market sandwich is -- if it's oven-roasted pork, buy it immediately. Don't miss the rice pudding.",business,2,9Z05mtXrXJ-22PElwp1ahA
V9i9LnTg9H2XvzqCVBSOXg,22,2009-05-09T07:00:00Z,"8140 N Hayden Rd Scottsdale, AZ 85258",27,YAXPKM-Hck6-mjF74Zy9tA,33.5555229187,-111.898704529,Tandoori Times Indian Bistro,[],True,115,3,LA,"Tandoori TimesVolume 1, Issue 1, Number 1.  Limited run.  Copyright 2009, Mejimbo Enterprises.  All Rights Reserved.  Dateline 7 May 2009Scottsdale, Arizona    Yelpers Jim W and Audrey W were reportedly seen enjoying lively conversation and delicious Indian food with Donald S and Carin S.  Witnesses claim the group was laughing loudly at times.  One bystander reported, ""That was a guffaw.  That outburst right there was definitely a guffaw.  Wild stuff.""    Sources have related to this publication that the group dined on two appetizers, one known as a bread basket which consisted of four types of naan bread.  Jim W was overheard to say, ""I really like the onion naan.""  The other appetizer may have been Aloo Tikki.  This has not been confirmed as yet.  In any case the plate containing the reported Aloo Tikki was cleaned by the foursome, several even going so far as to swab at the remaining sauce on the plate.    The above sources also reported that the table was served an order of the Friday daily special of Kahari Shrimp.  It was overheard by a nearby table that the shrimp was ""...flavorful with strong notes of garlic and ginger.""  This has not substantiated, however.    Audrey W reportedly was served the Lamb Korma which she was rumored to have noted was ""Yummy.""    Carin S apparently was served the Chicken Masala and Donald S may have been served some sort of Vindaloo that included potato.  It seems there was considerable sharing of the dishes around the table and the main dishes may have been spooned over what some experts have suggested was a basmati rice with various herbs and spices.    An unnamed source has informed this publication that while Jim W claims to have particularly enjoyed the food and festive atmosphere which included a belly dancer and some swordplay, he was displeased with the excessive sound level produced by the in-house sound system and even requested that the music be reduced.    Jim W's blog had a statement this morning that read, in part; ""...ears haven't hurt the next morning like that since my last rock concert.  I really liked the food but I wouldn't go back on a night when they have dancing again.""",business,23,P2kVk4cIWyK4e4h14RhK-Q
fP-BPL6iRu2tbcvlnjRshw,1,2011-08-20T07:00:00Z,"50 W Jefferson St Ste 200 Phoenix, AZ 85003",1,ZPdAsJQOE50mgxgziI4gkw,33.447177887,-112.074447632,Copper Blues,[],True,121,3,LA,"Good drinks, great food, and cool music. There is a stage right behind the bar. We tried the Fingerling Potatoes in Tomato Jam and it was fantastic.. I recommend.",business,1,55-K5KXdbrUGQCNF8z3hHQ
DDnmNTvIIQu2t3WZ2EQx-w,0,2012-08-20T07:00:00Z,"6933 N 7th St Phoenix, AZ 85014",0,ZsrfHa0bnNXQn87ZRboPAA,33.5387496948,-112.064758301,Sierra Bonita Grill,[],True,139,4,LA,"Apparently I'm late to the party on this one, but my first visit to Sierra Bonita Grill was last weekend for brunch. I'm hesitant to add another good review of this great place because I didn't have to fight anyone for a table, and I would like to be able get one in the future.Anyway... I'm a huge fan of brunch (and especially of Mexican/Latin American-type brunches), so I was thrilled to try this place. My friend ordered the Verde Vaqueros, which are their verison of biscuits and gravy. But the biscuits are no ordinary biscuits, they're Green chile beer biscuits (!) with smoked sausage gravy from Schreiners. The biscuits were delicious. I could eat them with anything... or really without anything else. My friend cleaned his plate. I got the stacked chicken enchiladas because I'm a sucker for anything with hatch chiles, and they did not disappoint. The sauce was flavorful, and the crispy tortillas were a nice texture contrast to the rest of the dish.Will definitely be back, and would definitely recommend that people check this place out for brunch... just don't take my table.",business,0,KzFTp00JdzuggUHaRn_uzQ
V6BYjHM9SnXscfkln3hCdA,0,2012-06-27T07:00:00Z,"7373 E Scottsdale Mall Ste 6 Scottsdale, AZ 85251",0,h3vM0J9MuqpLscQAPp5hfQ,33.4925003052,-111.924118042,Orange Table,[],True,304,4,CO,"We went here for Mother's Day based on the positive reviews and had a pleasant experience.  Good food, good service, good ambiance.  We came back here for Father's Day and had a very unpleasant experience; the worst display of management I have ever encountered!  Apparently our order was never put in from the server or there was some sort of ""computer malfunction' they claimed, but we waited at the table for 45 minutes after ordering, no food, nothing.  The server obviously recognized the mistake and kept checking in with us and apologized for the unusually long wait, (did I mention the restaurant was half empty, I wonder why!) and she did offer to comp our coffee drinks.  But the infuriating part was when we finally complained to the manager because we could not figure out why the ridiculously long wait, she came over to our table, did not properly introduce herself, sat down and pointed to the man-held computer system and TOLD US we had only been waiting 15 minutes.  Really?!?  You're coming over to tell us how long we have been waiting???  It was so rude and disrespectful, she was trying to argue her point to us which clearly showed that the server did not put in our order immediately which is probably why the server apologized to us umpteen times!!!  It was the most ridiculous display of what NOT to do as a manager.  I have been in management and customer service for over 12 years and this was clearly a Management 101 mistake.  She never apologized or tried to rectify the situation, but when you come out to your customers in fighting mode you really cannot rectify that!  Needless to say, unless this restaurant starts to provide better training to their managers and team members, or hires a new manager, we will NOT be coming back here again.",business,0,TwK4rCo5Q_OnEP3874xTLg
